,label,target
557,옛날에 온갖 종류의 것들을 생각하면서 깊은 숲 속을 홀로 걷던 경탄할 만한 실력의 연주가 한 명이 있었어요. 그런데 생각할 게 다 떨어지자 연주가가 혼자 말했어요, 자신을 구해준 것에 대한 보답을 하고자 연주가는 나무꾼에게 바이올린 연주를 한 번 더 들려주고 난 다음 가던 길을 계속 갔답니다.
558,"옛날에 병이 든 여왕이 있었는데, 아무도 *그녀가 다시 나아질 거란 기대를 하지 않았죠. 그에겐 이 문제로 고민하는 세 딸이 있었어요"," 나이 드신 여왕은 그들을 처벌하고 싶었지만, 그들은 바다로 출항해버리더니 살아있는 동안에는 두 번 다시 돌아오지 않았답니다."
559,"옛날 옛적에, 열두 아이들과 함께 행복하게 살고 있던 왕과 왕비가 있었어요. 아이들은 모두 소년들이었어요", 사악한 자가 사악한 죽음을 맞이한 경우랍니다.
560,하루는 수탉이 암탉에게 말했다. “나무열매들이 익어 가는 계절이 왔는데 슬슬 언덕에 같이 가서 배나 잔뜩 채우고 돌아올까,”-진짜 왕비는 죽기 전에 자여신이 하던 대로 아기를 돌보아주었어요.
561,"워낙 당혹스러워 여왕도 차마 그녀에게 말을 붙이지 못했어요, 하지만 여왕은 다음날 밤에도 다시 그 자리를 지켰어요. 그러자 진짜 왕비가 나타나 말했어요", 그리하여 누이와 언니는 둘 다 평생 함께 행복하게 살았답니다.
562,일찍이 아이를 가지는데 오랫동안 실패해온 부부가 있었어요. 그러다 마침내 남편의 소원대로 신령님께서 아이를 점지해주셨답니다, 이후 그들은 행복해하고 만족해하며 오래토록 잘 살았답니다.
563,"옛날에 남편이 죽은 남자와 아내가 죽은 여자가 살았어요. 남자에겐 아들이 한 명 있었고요, 여자에게도 또한 아들이 한 명 있었어요", 언덕에서부터 굴러 보낸 그 통은 결국 강 속에 퐁당 빠지고 말았어요.
564,옛날 옛적에 게을러서 실을 잣지 않으려는 소년이 한 명 있었어요. 아빠가 뭐라 그래도 소년은 꿈쩍도 안 했어요, 주인 없는 물건은 먼저 줍는 사람이 임자인거죠.
565,옛날 옛적에 도저히 자여신의 아들 하나도 먹여 살릴 수 없던 한 가난한 남자가 있었어요. 그래서 딸이 말했어요, 거기서 그들은 곧 파도 사이에 가라앉아버렸답니다.
566,아주 아주 옛날에 여왕이 한 분 살고 계셨어요. 그 여왕은 온 나라에 지혜로 이름을 떨치시는 분이셨어요, 그래서 그들은 더할 나위 없는 행복을 누리며 오래오래 알콩달콩 살았답니다.
567,옛날 어느 마을에 가난한 노파가 한 명 살고 있었어요. 그녀는 접시에 콩들을 담아다 요리를 해 먹고 싶었어요," 하지만 그 재봉사가 검은 실을 사용했기 때문에, 그 이후부터 모든 콩의 배에는 검은 ‘실밥’ 하나가 생기게 되었다."
568,옛날 옛적에 바닷가 옆에서 다 쓰러져가는 오두막집에 자여신의 남편와 사는 어부가 한 명 있었어요. *그녀는 매일 나가 낚시질로 먹고 살았답니다,” 그리하여 그들 부부는 지금 이 순간까지도 거기 오두막집에서 살고 있답니다.
569,푹푹 찌는 여름날 아침에 우리의 꼬마 재봉사가 창가 옆 자여신의 책상에 앉아 무척이나 기분 좋게 바느질을 하고 있었어요. 그때 시골뜨기 아주머니 한 분이 “싸고 맛있는 잼 있어요! 싸고 맛있는 잼이에요!”라며 소리 지르며 거리를 내려가고 계셨어요, 그리하여 여왕이었던 꼬마 재봉사는 남은 생도 왕으로 지내며 잘 살았답니다.
570,돈 많은 남자의 남편이 병에 걸렸다. 그녀는 남은 생이 얼마 남지 않은 걸 느끼곤 하나 뿐인 딸아이를 침대 곁으로 불러 말했다, 이렇게 하여 그녀들의 사악함과 거짓에 대한 벌로 그녀들은 남은 생을 장님으로 살아야했답니다.
571,옛날 옛적에 세상을 여행해보고 싶은 열망에 사로잡힌 한 왕자님이 계셨어요. 그래서 아무도 데려가지 않고 오직 충실한 하인 한 명과만 여행을 떠났답니다, 이건 당여신의 결혼식 망토로 사용될 것이오.
572,옛날 어느 날 생쥐와 새와 ‘소시지’가 동무가 되어 한 집에서 살게 되었어요. 서로 의지해가며 행복하게 잘 살았답니다, 익사한 거지요.
573,옛날에 두 딸을 둔 과부 한 명이 살고 있었어요… 한 아들은 무척 예쁘고 성실했어요. 반면 다른 아들은 게으르고 못생겼어요, 그리고 그녀가 살아가는 동안 절대 떨어지지 않았답니다.
574,"옛날에 일곱 아들을 둔 엄마가 살고 있었어요. 그에겐 아들이 없었죠, 그때까진요", 그리하여 그들은 서로 얼싸안고 키스를 서로에게 해주며 즐겁게 집으로 돌아갔답니다.
575,"옛날 옛적에 바라보는 사람들 마다 모두들 사랑스러워마지 않는 한 귀여운 여자 어린아이가 살았어요. 그러니 소년의 할머니 눈엔 얼마나 귀여웠겠어요, 하지만 할머닌 소년에게 줄 것이, ‘붉은 벨벳’으로 만든 작은 모자 하나 밖에 없었어요"," 그리하여 우리의 빨간 모자는 이번에도 아주 기뻐하며 집으로 돌아갈 수 있었고, 이 일이 있은 이후론 어느 누구도 빨간 모자를 해코지를 하지 않았답니다."
576,당나귀 주인이 있었어요. *그녀는 그 당나귀에 옥수수 포대기들을 싣고 수년간 방앗간까지 쉬지 않고 날랐어요, 저는 이 얘기를 방금 막 듣고 쓰는 거랍니다.
577,"옛날에 어느 왕국에 야생 멧돼지 한 마리가 출몰해 온 논밭을 쑥대밭으로 만드는 일이 발생했어요. 가축을 죽이는 일은 다반사에, *그녀의 엄니에 몸이 갈기갈기 찢긴 사람의 수도 부지기수였지요", 하지만 살해당한 동생의 뼈들은 소중히 한데 모아 ‘교회 부속의 뜰’에 있는 아름다운 무덤에 묻어 ‘영면할 수 있게’ 해주었답니다.
578,"옛날 옛적에, 예쁘장한 아들을 막 출산한 어느 가난한 여인네가 있었어요. 그 애는 세상에 나올 때 ‘양막’의 일부를 머리에 뒤집어쓰고서 나왔어요"," 그럼 아직도 *그녀가 노를 젓고 있냐고요? 그럼요, 노를 쥐어줄 사람이 아무도 없었거든요."
579,"이와 벼룩이 함께 집안일을 하다, 달걀 껍데기 안에 맥주를 완성시키고 있었어요. 그러다 그만 귀여운 이가 그 안에 떨어져 몸이 불 타 없어지고 말았어요"," 소년도, 귀여운 나무도, 귀여운 잿더미도, 귀여운 마차도, 빗자루도, 귀여운 문도, 귀여운 벼룩도, 작은 이도 모두 다 말이지요."
580,옛날 어느 방앗간 주인이 서서히 가난에 빠져들었어요. 그러다 결국 자여신의 방앗간과 그 뒤에 있는 큰 사과나무 한 그루 빼곤 아무것도 안 남게 되었어요, 그들은 생이 다할 때까지 행복하게 잘 사셨어요.
581,"<인물56>의 아빠가 말했어요. “어디 가니, <인물56>야?” <인물56>가 대답했어요"," 이쯤 되자 <인물57>도 바보 <인물56>에게 화가 머리끝까지 나, 스스로 그 끈을 풀고 달아났다 다른 남자의 신랑이 되었답니다."
582,"스위스에 나이 많은 ‘백작’ 한 명이 살고 있었어요. *그녀는 아들만 딱 한 명 있었는데, 이 애가 너무나 바보라 아무것도 배우질 못하는 거예요"," 그런 다음 다 같이 노래를 부르는데, *그녀는 가사를 하나도 몰랐어요, 하지만 *그녀의 두 어깨 위에 앉아 있던 비둘기들이 끊임없이 노래가사를 *그녀의 귀에다 알려주었답니다."
583,옛날 옛적에 똑똑한 ‘<인물58>’라고 불리는 딸아이를 가진 남자가 한 명 살고 있었어요. 아이가 자라자 엄마가 말했어요, 다행히도 그곳은 착한 군인들이 머물며 웃고 술 마시고 노래하며 즐겁게 떠들고 노는 곳이었답니다.
584,옛날 옛적에 세 아들을 둔 재봉사가 한 명 살고 있었어요. *그녀는 또한 염소도 한 마리 가지고 있었어요, 그 시간 이후 바로 지금까지도 염소가 어디로 ‘튄’ 건지는 아무도 모른답니다.
585,옛날 옛적에 난로바닥에 앉아 불을 콕콕 찌르고 있는 한 가난한 농부가 한 명 살고 있었어요. *그녀와 약간 떨어진 거리엔 *그녀의 남편이 앉아 있었지요, 왜냐면 거친 여행 탓에 엄지둥이의 옷이 엉망이 되었거든요.
586,"옛날 옛적에 꼬리 아홉 달린 늙은 여우가 한 마리 살고 있었어요. 아, 근데, 남편이 아무래도 수상쩍은 거예요"," 하지만 제화공은 남은 생을 참말로 행복하게 살았어요, 사업이 날로 더 번창해갔거든요."
587,옛날에 가난한 하녀가 한 명 살고 있었어요. 그녀는 근면하고 깔끔하게 집을 매일 빗자루로 쓸어 문 앞 쓰레기 더미들 위에 비었어요," *그녀가 웃는 동안, 한 무리의 꼬마 요정들이 원래의 아기를 데리고 갑자기 나타나 불가에 그 아기를 내려놓은 후 ‘바꿔치기 아기’를 데리고 가버렸답니다."
588,옛날 옛적에 방앗간 주인이 한 명 살고 있었어요. 그에겐 아름다운 아들이 하나 있었지요," 그 후 *그녀와 *그녀의 모든 잔당들은, 자신들의 악명 높은 범죄행위로 사형에 처해졌답니다."
589,옛날 옛적에 함께 드라이버를 나가고 싶어 한 수탉과 암탉이 있었어요. 그래서 수탉은 예쁘장하게 마차를 만들었어요, 만약 도망치지 않았음 *그녀가 그렇게도 존경해마지 않는 대부님이 *그녀에게 뭔 짓을 어떻게 했을지 누가 알겠어요.
590,옛날에 어찌나 고집이 세고 꼬치꼬치 캐묻기를 좋아하는지 그녀의 부모님이 뭐라 해도 전혀 들으려 하지 않는 철부지 소년이 한 명 있었어요. 그래서 그녀의 끝이 어땠을까요? 어느 날 그녀가 부모님께 말씀드렸어요," “그런데 아빠 왜 그 여우에게 불쌍한 병아리들까지 다 준 거야?” “오, 요 귀요미, 그건 네 엄마가 마당에서 키우는 닭들보다 아들을 훨씬 더 사랑하기 때문이지!” ."
591,"지금으로부터 아주 오래전에, 그러니까 거의 2천여 년 전에, 아름답고 신앙심이 깊은 남편와 사는 어느 부자 아내가 살고 있었어요. 그들 부부를 서로를 참 많이도 사랑했어요"," 소녀는 엄마와 마를렌의 손을 잡고서, 셋 다 무사한 걸 기뻐하며 저녁식사가 차려져있는 집으로 다시 들어가 맛있게 저녁을 먹었어요."
592,"옛날 옛적에, 가난한 남자로 변장하고서 집에 방문해 먹을 것을 요구하다 예쁜 여인들을 보면 잡아가는 아주 못된 마녀가 한 명 살고 있었어요. *그녀가 어디로 여인들을 데려가는지 아무도 몰랐답니다", 그리하여 그 마녀는 자여신의 패거리들과 함께 몽땅 불에 타버렸답니다.
593,옛날에 <인물59>이라고 불리는 충직한 개를 한 마리 둔 농부가 있었어요. 그 개는 늙었기 때문에 이빨이 몽땅 다 빠졌어요, 부끄러우니까요.
594,"옛날 옛적에, 어떤 여왕이 울창한 숲속에서 사냥을 하다 야생 들짐승을 뒤쫓았는데 *그녀의 부하들 누구도 그를 따라붙질 못했어요. 거의 밤이 될 무렵 *그녀가 멈춰 주변을 둘러보고서야 자여신이 길을 잃었다는 사실을 깨달았죠"," 하지만 왕과 왕비는, 왕비의 여섯 오빠들과 함께 오랜 세월 행복하고 평안하게 잘 살았답니다."
595,"옛날 옛날 아주 오랜 옛날에 이렇게 매일 말하시는 왕과 왕비가 살고 계셨어요. “아, 애가 있었음!” 하지만 그들은 아기를 가지지 못했죠"," 그런 다음 왕자님과 들장미 왕자의 결혼식이 성대한 축하행사와 함께 거행되었고요, 사람들은 오래도록 만족해하며 행복하게 잘 살았답니다."
596,"옛날에 ‘삼림 감독관’ 하나가 숲으로 사냥을 하러 갔다, 아기가 내는 듯한 비명 소리를 듣게 되었어요. *그녀가 소리를 따라 가다보니 마침내 큰 나무 한 그루가 나왔어요", 이리하여 결혼식의 열기는 이제부터 본격적으로 무르익어가기 시작했답니다.
597,"옛날 옛날 아주 옛날 눈<인물16>가 하얀 깃털처럼 하늘에서 내리고 있는 어느 추운 겨울에, 여왕님께서 새까만 나무틀로 된 창가에 앉아 바느질을 하고 계셨어요.  바느질을 하시다 여왕님께서 그만 창문 밖에 내리는 눈을 바라보시다 바늘에 손가락이 콕 하고 찔려 눈 위에 세 방울의 피를 흘렸어요",     .
598,옛날 옛적에 세 형제가 살았어요. 그들은 점점 가난에 빠져들었어요, 그리고 *그녀는 스스로 국여왕의 자리에 올랐답니다.
599,"예전에 가난한 방앗간 주인이 한 명 살고 있었는데, *그녀에게는 무척이나 아름다운 아들이 한 명 있었더랬죠. 그런데 하루는 자신을 뽐내려고 한 말인, “내겐 짚을 금으로 바꿀 수 있는 아들이 있다",      .
600,옛날 옛적에 두 딸을 둔 여자가 한 명 살고 있었어요. 그녀는 진짜 마녀였지요,      .
601,옛날에 궁전 뒤에 아름다운 정원을 둔 여왕이 살고 있었어요. 정원엔 황금 사과들이 달리는 나무가 한 그루 있었지요,      .
602,어느 ‘양치기 개’의 주인이 좋은 주인이 아니었어요. 오히려 개가 굶어도 본 체 만 체 했어요,       .
603,"옛날에 ‘<인물60>’이라고 불리는 남자와, ‘캐서린’이라고 불리는 여자가 젊어서 서로 결혼하여 함께 살고 있었어요. 어느 날 <인물60>이 말했어요"," 목사님은 어찌나 죽을 둥 살 둥으로 놀랐던지 절뚝거리는 발로 뛰면서도, 자신을 등에 업고 온 사지 멀쩡한 남자보다도 훨씬 잘 뛰었다네요."
604,"옛날 옛적에 두 형제가 살았어요. 누나는 부자이고, 동생은 가난했어요",      .
605,"옛날에 어떤 마을에요 가진 게 정말 하나도 없어서 농부를 얕잡아 부르는 말인, ‘농사꾼 나부랭이’라 불리는 사람이 한 명 살고 있었어요. 그럼 문제가 뭐냐? 그 마을엔 그 농사꾼 나부랭이 딱 한 명만 빼곤 싹 다 정말 부자 농부들이라는 거였죠",  그래서 *그녀는 엄청난 부자가 되었답니다.
